id;text;is_correct;gearsurveyquestion_id
972;Ninguno;FALSE;195
973;¿Cuántos utilizaron la metodología de Laboratorios de Simplicidad del DNP?;FALSE;196
974;¿Cuántos fueron adoptados y difundidos?;FALSE;196
975;Servidores públicos de la entidad responsables de los documentos;FALSE;197
976;Servidores públicos de la entidad no responsables de los documentos;FALSE;197
977;Servidores públicos de otras entidades;FALSE;197
978;Ciudadanos;FALSE;197
979;Otros grupos de valor. ¿Cuáles?;FALSE;197
980;Si, y cuenta con las evidencias:;FALSE;199
981;No;FALSE;199
982;Si;FALSE;200
983;No;FALSE;200
984;Trámites;FALSE;202
985;Otros Procedimientos Administrativos;FALSE;202
986;Ninguna de las anteriores;FALSE;202
987;Trámites;FALSE;203
988;Otros procedimientos administrativos:;FALSE;203
989;196.;FALSE;204
990;Presencialmente;FALSE;206
991;Totalmente en línea:;FALSE;206
992;Parcialmente en línea:;FALSE;206
993;Presencialmente:;FALSE;207
994;Totalmente en línea:;FALSE;207
995;Parcialmente en línea:;FALSE;207
996;Totalmente en línea:;FALSE;208
997;Parcialmente en línea:;FALSE;208
998;Totalmente en línea:;FALSE;209
999;Parcialmente en línea:;FALSE;209
1000;Totalmente en línea:;FALSE;210
1001;Parcialmente en línea:;FALSE;210
1002;Totalmente en línea:;FALSE;211
1003;Parcialmente en línea:;FALSE;211
1004;Totalmente en línea:;FALSE;212
1005;Parcialmente en línea:;FALSE;212
1006;Totalmente en línea:;FALSE;213
1007;Parcialmente en línea:;FALSE;213
1008;Totalmente en línea:;FALSE;214
1009;Parcialmente en línea:;FALSE;214
1010;Totalmente en línea:;FALSE;215
1011;Parcialmente en línea:;FALSE;215
1012;Planes de Desarrollo;FALSE;216
1013;Políticas;FALSE;216
1014;Ciudadanía;FALSE;216
1015;Institución;FALSE;216
1016;Racionalización de trámites;FALSE;216
1017;Si;FALSE;217
1018;No;FALSE;217
1019;Academia;FALSE;218
1020;Gremios;FALSE;218
1021;Órganos de control;FALSE;218
1022;Veedurías ciudadanas;FALSE;218
1023;Organizaciones no gubernamentales;FALSE;218
1024;Órganos internos (Asamblea, Junta Directiva, Junta de accionistas);FALSE;218
1025;Ciudadanía;FALSE;218
1026;Otro. ¿Cuál?;FALSE;218
1027;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;218
1028;No implementó actividades de participación con grupos de valor;FALSE;218
1029;¿Cuántos ejercicios ha realizado la entidad?;FALSE;219
1030;¿Cuántos de los ejercicios se han realizado usando medios electrónicos?;FALSE;219
1031;Capacitación a los grupos de valor en participación ciudadana y control social;FALSE;220
1032;Capacitación en temas de participación a los servidores de la entidad;FALSE;220
1033;Difusión de información para la participación ciudadana y el control social;FALSE;220
1034;Otra. ¿Cuál?;FALSE;220
1035;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;220
1036;Ninguna de las anteriores;FALSE;220
1037;Elaboración de normatividad;FALSE;221
1038;Formulación de la planeación;FALSE;221
1039;Formulación de políticas, programas y proyectos;FALSE;221
1040;Ejecución de programas, proyectos y servicios;FALSE;221
1041;Rendición de cuentas;FALSE;221
1042;Racionalización de trámites;FALSE;221
1043;Ejercicios de innovación abierta para la solución de problemas;FALSE;221
1044;Promoción del control social y veedurías ciudadanas;FALSE;221
1045;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;221
1046;Ninguna de las anteriores;FALSE;221
1047;Elaboración de normatividad;FALSE;222
1048;Formulación de la planeación;FALSE;222
1049;Formulación de políticas, programas y proyectos;FALSE;222
1050;Ejecución de programas, proyectos y servicios;FALSE;222
1051;Rendición de cuentas;FALSE;222
1052;Racionalización de trámites;FALSE;222
1053;Solución de problemas a partir de la innovación abierta;FALSE;222
1054;Promoción del control social y veedurías ciudadanas;FALSE;222
1055;Otra. ¿Cuál?;FALSE;222
1056;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;222
1057;Ninguna de las anteriores;FALSE;222
1058;Publicación en su página web;FALSE;223
1059;Comunicación directa a los grupos de valor que participaron;FALSE;223
1060;Ejercicios de rendición de cuentas;FALSE;223
1061;Otro. ¿Cuál?;FALSE;223
1062;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;223
1063;Ninguna de las anteriores;FALSE;223
1064;Ejercicios de colaboración e innovación abierta;FALSE;224
1065;Actividades de rendición de cuentas;FALSE;224
1066;Evaluación de la prestación del servicio;FALSE;224
1067;Otro. ¿Cuál?;FALSE;224
1068;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;224
1069;Ninguna de las anteriores;FALSE;224
1070;¿Cuántos ejercicios de rendición de cuentas realizó la entidad durante la vigencia evaluada?;FALSE;225
1071;¿Cuántos de esos ejercicios de rendición de cuentas realizados por la entidad, utilizaron medios electrónicos?;FALSE;225
1072;La divulgación y publicación de información;FALSE;226
1073;El desarrollo de ejercicios de diálogo;FALSE;226
1074;Incorporación de acciones de mejora viables a partir del resultado del diálogo;FALSE;226
1075;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;226
1076;Ninguna de las anteriores;FALSE;226
1077;Se identificaron debilidades, retos, u oportunidades institucionales;FALSE;227
1078;Se implementaron acciones de mejoramiento;FALSE;227
1079;Se divulgaron las acciones de mejoramiento a los ciudadanos, usuarios o grupos de interés;FALSE;227
1080;Se incrementó la participación ciudadana;FALSE;227
1081;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;227
1082;Ninguna de las anteriores;FALSE;227
1083;Muy alto;FALSE;228
1084;Alto;FALSE;228
1085;Bajo;FALSE;228
1086;Muy bajo;FALSE;228
1087;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;228
1088;No se realizó evaluación de satisfacción;FALSE;228
1089;Mensajes de texto;FALSE;229
1090;Redes sociales;FALSE;229
1091;Radio;FALSE;229
1092;Televisión;FALSE;229
1093;Prensa;FALSE;229
1094;Sitio web;FALSE;229
1095;Correo electrónico;FALSE;229
1096;Aplicación móvil;FALSE;229
1097;Boletines impresos;FALSE;229
1098;Carteleras;FALSE;229
1099;Reuniones;FALSE;229
1100;Centros de documentación;FALSE;229
1101;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;229
1102;Ninguno de los anteriores;FALSE;229
1103;Productos y/o servicios;FALSE;230
1104;Trámites;FALSE;230
1105;Espacios de participación en línea;FALSE;230
1106;Espacios de participación presenciales;FALSE;230
1107;Oferta de información en canales electrónicos;FALSE;230
1108;Oferta de información en canales presenciales;FALSE;230
1109;Conjuntos de datos abiertos disponibles;FALSE;230
1110;Avances y resultados de la gestión institucional;FALSE;230
1111;Enfoque de derechos humanos en la rendición de cuentas;FALSE;230
1112;El Plan anticorrupción y de atención al ciudadano;FALSE;230
1113;Otro. ¿Cuál?;FALSE;230
1114;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;230
1115;Foros ciudadanos participativos por proyectos, temas o servicios;FALSE;231
1116;Foros virtuales;FALSE;231
1117;Ferias de la gestión con pabellones temáticos;FALSE;231
1118;Audiencias públicas participativas;FALSE;231
1119;Audiencias públicas participativas virtuales;FALSE;231
1120;Observatorios ciudadanos;FALSE;231
1121;Tiendas temáticas o sectoriales;FALSE;231
1122;Mesas de diálogo regionales o temáticas;FALSE;231
1123;Reuniones zonales;FALSE;231
1124;Asambleas comunitarias;FALSE;231
1125;Blogs;FALSE;231
1126;Teleconferencias interactivas;FALSE;231
1127;Redes sociales;FALSE;231
1128;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;231
1129;Ninguna de las anteriores;FALSE;231
1130;Generar una evaluación de la gestión pública por parte de los grupos de valor;FALSE;232
1131;Que el equipo directivo interactuara directamente con los grupos de valor;FALSE;232
1132;Establecer acuerdos con los grupos de valor sobre acciones para mejorar la gestión institucional;FALSE;232
1133;La participación de diversos representantes de los grupos de valor;FALSE;232
1134;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;232
1135;Ninguna de las anteriores;FALSE;232
1136;Academia;FALSE;233
1137;Gremios;FALSE;233
1138;Órganos de control;FALSE;233
1139;Veedurías ciudadanas;FALSE;233
1140;Organizaciones no gubernamentales;FALSE;233
1141;Órganos internos (Asamblea, Junta Directiva, Junta de accionistas);FALSE;233
1142;Ciudadanía;FALSE;233
1143;Otro. ¿Cuál?;FALSE;233
1144;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;233
1145;Si;FALSE;234
1146;No;FALSE;234
1147;Están documentadas (ficha técnica o documento equivalente);FALSE;236
1148;Cuentan con un responsable (servidor o área) para su medición;FALSE;236
1149;Son estimados con la periodicidad establecida;FALSE;236
1150;Pueden ser consultados de manera oportuna por los servidores de la entidad;FALSE;236
1151;Son insumos para la toma de decisiones;FALSE;236
1152;Permiten identificar las desviaciones en las metas e implementar acciones para asegurar el logro de los resultados;FALSE;236
1153;Son revisados y mejorados continuamente;FALSE;236
1154;Son de fácil implementación (relación costo beneficio);FALSE;236
1155;Ninguna de las anteriores;FALSE;236
1156;Presenta al equipo directivo informes periódicos;FALSE;237
1157;Genera alertas oportunas al equipo directivo para la toma de decisiones;FALSE;237
1158;Hace recomendaciones al equipo directivo;FALSE;237
1159;No se ha establecido área ni responsable para tal efecto;FALSE;237
1160;Identifica puntos fuertes y puntos de mejora;FALSE;238
1161;Define acciones de intervención para asegurar los resultados;FALSE;238
1162;Ajusta los procesos que intervienen en el logro de los resultados;FALSE;238
1163;Reorganiza equipos de trabajo y/o recursos para asegurar los resultados;FALSE;238
1164;No hace seguimiento a los indicadores de gestión institucional;FALSE;238
1165;Si, y cuenta con las evidencias:;FALSE;239
1166;Parcialmente, y cuenta con las evidencias:;FALSE;239
1167;No;FALSE;239
1168;No se realizó evaluación de los resultados institucionales;FALSE;239
1169;Identifica las necesidades de información interna;FALSE;240
1170;Identifica las necesidades de información externa por parte de los grupos de valor;FALSE;240
1171;Recolecta de manera sistemática la información necesaria y relevante para la toma de decisiones;FALSE;240
1172;Identifica los flujos de la información (vertical, horizontal, hacia afuera de la entidad, entre otros);FALSE;240
1173;Identifica y mantiene condiciones de almacenamiento, conservación y análisis de la información;FALSE;240
1174;Identifica y mantiene condiciones de seguridad de la información;FALSE;240
1175;Identifica y mantiene condiciones de uso de la información;FALSE;240
1176;Promueve el uso de tecnologías para el manejo de la información (de acuerdo con las capacidades propias de la entidad);FALSE;240
1177;No cuenta con un proceso para la gestión de la comunicación;FALSE;240
1178;Mecanismos de transmisión de los datos;FALSE;241
1179;Responsables de generar los datos;FALSE;241
1180;Mecanismos de validación de los datos;FALSE;241
1181;Utilidad de los datos;FALSE;241
1182;Evaluación de la calidad de los datos;FALSE;241
1183;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;241
1184;No cuenta con un proceso documentado e implementado;FALSE;241
1185;Dispone de diferentes mecanismos escritos, virtuales y audiovisuales tales como carteleras, portal web, intranet, redes sociales, campañas internas, sistema de sonido interno, comunicados de prensa, pantallas electrónicas, entre otros;FALSE;242
1186;Cuenta con políticas, lineamientos o protocolos para el comunicar interna o externamente, la información que maneja;FALSE;242
1187;Promueve el uso de tecnologías para comunicar la información que administra (de acuerdo con las capacidades propias de la entidad);FALSE;242
1188;Cuenta con voceros autorizados para pronunciarse ante los medios de comunicación;FALSE;242
1189;No cuenta con un proceso para la gestión de la información;FALSE;242
1190;Si, y cuenta con las evidencias:;FALSE;243
1191;Parcialmente, y cuenta con las evidencias:;FALSE;243
1192;No;FALSE;243
1193;Si, y cuenta con las evidencias:;FALSE;244
1194;Parcialmente, y cuenta con las evidencias:;FALSE;244
1195;No;FALSE;244
1196;Se hacen dentro de los términos legales establecidos;FALSE;245
1197;Son completas, veraces y objetivas;FALSE;245
1198;Se entregan en formatos adecuados y prácticos de usar, que permiten al ciudadano o usuario encontrar fácilmente su respuesta;FALSE;245
1199;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;245
1200;Ninguna de las anteriores;FALSE;245
1201;Cumple con los lineamientos de la guía de lenguaje claro del PNSC-DNP;FALSE;246
1202;Se encuentra disponible en formato accesible para personas en condición de discapacidad visual;FALSE;246
1203;Se encuentra disponible en formato accesible para personas en condición de discapacidad auditiva;FALSE;246
1204;Se encuentra disponible para personas con discapacidad psicosocial (mental) o intelectual (Ejemplo: contenidos de lectura fácil, con un cuerpo de letra mayor, vídeos sencillos con ilustraciones y audio de fácil comprensión);FALSE;246
1205;Se encuentra disponible en otras lenguas o idiomas;FALSE;246
1206;Ninguna de las anteriores;FALSE;246
1207;Apropia la norma que mejora la accesibilidad de sus archivos electrónicos (ISO 14289-1);FALSE;247
1208;Envía las comunicaciones o repuestas a sus grupos de valor en un formato que garantiza su preservación digital a largo plazo y que a su vez es accesible (PDF/A-1b o PDF/A1a);FALSE;247
1209;No tiene en cuenta esta norma (ISO 14289/2012);FALSE;247
1210;Sea reconocida por sus grupos de valor por la veracidad y utilidad de los datos publicados;FALSE;248
1211;Promueva la transparencia y la participación ciudadana y de sus grupos de valor;FALSE;248
1212;Mejore los datos publicados a través de la atención de requerimientos de sus grupos de valor;FALSE;248
1213;Promueva una cultura de análisis y medición entre su talento humano y grupos de valor;FALSE;248
1214;Otra. ¿Cuál?;FALSE;248
1215;Ninguna de las anteriores;FALSE;248
1216;Ha recibido la entidad:;FALSE;249
1217;Ha contestado la entidad dentro de los términos legales:;FALSE;249
1218;Ha contestado la entidad sin entregar la información solicitada:;FALSE;249
1219;Ha contestado la entidad sin entregar la información solicitada por inexistencia de la misma:;FALSE;249
1220;Elaboró y aprobó en instancias del Comité Institucional de Gestión y Desempeño o Comité Interno de Archivo, el Plan institucional de archivos - PINAR;FALSE;250
1221;Tiene actividades de gestión documental incluidas en la planeación estratégica;FALSE;250
1222;Tiene proyectos sobre gestión documental inscritos o en desarrollo;FALSE;250
1223;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;250
1224;No tiene actividades planeadas;FALSE;250
1225;Si, y cuenta con las evidencias:;FALSE;251
1226;No;FALSE;251
1227;Si, y cuenta con las evidencias:;FALSE;252
1228;No;FALSE;252
1229;Si, y cuenta con las evidencias:;FALSE;253
1230;No;FALSE;253
1231;Si, y cuenta con las evidencias:;FALSE;254
1232;No;FALSE;254
1233;La elaboró;FALSE;256
1234;La aprobó el Comité Institucional de Gestión y Desempeño o Comité Interno de Archivo;FALSE;256
1235;Tramitó el proceso de convalidación;FALSE;256
1236;La implementó;FALSE;256
1237;La publicó en el sitio web de su entidad en la sección de transparencia;FALSE;256
1238;La inscribió en el Registro Único de series documentales;FALSE;256
1239;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;256
1240;No tiene TRD;FALSE;256
1241;No está actualizada y refleja una estructura que no está vigente;FALSE;257
1242;Refleja la estructura orgánica vigente de la entidad y tiene la evidencia;FALSE;257
1243;Tiene normalizados las formas y formatos para elaborar documentos;FALSE;258
1244;Genera y controla un consecutivo único para cada tipo de acto administrativo;FALSE;258
1245;Tiene un control unificado del registro y radicación de documentos recibidos y tramitados;FALSE;258
1246;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;258
1247;No tiene ninguna clase de normalización del proceso de producción documental;FALSE;258
1248;Si;FALSE;259
1249;No;FALSE;259
1250;Inventario documental del Fondo Documental Acumulado;FALSE;260
1251;Elaboró las Tablas de Valoración Documental - TVD;FALSE;260
1252;Aprobó TVD;FALSE;260
1253;Tramitó el proceso de convalidación de la TVD;FALSE;260
1254;Publicó TVD en la página web;FALSE;260
1255;Implementó TVD;FALSE;260
1256;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;260
1257;Ninguna de las anteriores;FALSE;260
1258;Lo elaboró;FALSE;261
1259;Lo publicó en la página web;FALSE;261
1260;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;261
1261;No cuenta con Cuadro de Clasificación Documental;FALSE;261
1262;En menos del 30%;FALSE;262
1263;Entre el 30% y 59%;FALSE;262
1264;Entre el 60% y 89%;FALSE;262
1265;El 90% o más;FALSE;262
1266;No tiene inventario;FALSE;262
1267;En menos del 30%;FALSE;263
1268;Entre el 30% y 59%;FALSE;263
1269;Entre el 60% y 89%;FALSE;263
1270;El 90% o más;FALSE;263
1271;No tiene inventario;FALSE;263
1272;Si, y cuenta con las evidencias:;FALSE;264
1273;No;FALSE;264
1274;Espacio insuficiente y se entregó inventariado los archivos;FALSE;265
1275;Aplicación de TRD;FALSE;265
1276;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;265
1277;Ningún criterio, solo se trasladaron los archivos;FALSE;265
1278;Lo elaboró;FALSE;266
1279;Lo aprobó;FALSE;266
1280;Lo implementó;FALSE;266
1281;Lo publicó en su sitio web oficial, en la sección de “Transparencia y acceso a información pública”;FALSE;266
1282;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;266
1283;No tiene SIC;FALSE;266
1284;Ha realizado capacitación y sensibilización en referencia a la conservación documental;FALSE;267
1285;Ha realizado mantenimiento a los sistemas de almacenamiento e instalaciones físicas (reparación locativa, limpieza);FALSE;267
1286;Ha realizado saneamiento ambiental de áreas de archivo (fumigación, desinfección, desratización, desinsectación);FALSE;267
1287;Ha realizado monitoreo y control (con equipos de medición) de condiciones ambientales;FALSE;267
1288;Ha realizado almacenamiento y re almacenamiento en unidades adecuadas (cajas, carpetas, estantería);FALSE;267
1289;Ha realizado actividades de prevención de emergencias y atención de desastres en archivos;FALSE;267
1290;Elaboró el programa de conservación preventiva;FALSE;267
1291;Elaboró el Plan de Conservación Documental e incluye el Programa de Conservación Preventiva;FALSE;267
1292;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;267
1293;No ha realizado actividades de conservación;FALSE;267
1294;Ha identificado los documentos electrónicos que genera y que son susceptibles de preservar a largo plazo;FALSE;268
1295;Ha definido estrategias de preservación digital (migración, conversión, refreshing) para garantizar que la información que produce esté disponible a lo largo del tiempo;FALSE;268
1296;Ha ejecutado y documentado estrategias de preservación digital (migración, conversión, refreshing) para garantizar que la información que produce esté disponible a lo largo del tiempo;FALSE;268
1297;Elaboró el Plan de Preservación Digital;FALSE;268
1298;Implementó el Plan de Preservación Digital;FALSE;268
1299;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;268
1300;No ha realizado actividades de preservación;FALSE;268
1301;Si, y ha tomado las medidas pertinentes para su protección y conservación;FALSE;269
1302;No ha realizado identificación;FALSE;269
1303;No aplica, la entidad no maneja ningún tipo de archivos de derechos humanos, memoria histórica y conflicto armado para su protección y conservación;FALSE;269
1304;Se tiene en cuenta los principios de orden original;FALSE;270
1305;Se realiza foliación;FALSE;270
1306;Se hace retiro de material abrasivo;FALSE;270
1307;Ninguna de las anteriores;FALSE;270
1308;Si, y cuenta con las evidencias:;FALSE;271
1309;No;FALSE;271
1310;Si, y cuenta con las evidencias:;FALSE;272
1311;No;FALSE;272
1312;Manejo de residuos de procesos de la gestión documental;FALSE;273
1313;Implementación de la política de reducción del uso del papel;FALSE;273
1314;Adquisición de equipos de apoyo al proceso de gestión documental, amigables con el medio ambiente;FALSE;273
1315;No ha realizado acciones;FALSE;273
1316;Si, y cuenta con las evidencias:;FALSE;274
1317;No;FALSE;274
1318;Si, aplicando TRD y TVD;FALSE;275
1319;Si, pero no aplicó ningún criterio técnico;FALSE;275
1320;No realizó eliminación durante la vigencia;FALSE;275
1321;Si, y cuenta con las evidencias:;FALSE;276
1322;No;FALSE;276
1323;Si, y cuenta con las evidencias:;FALSE;277
1324;No;FALSE;277
1325;Si, y cuenta con las evidencias:;FALSE;278
1326;No;FALSE;278
1327;Está formulado y tiene la evidencia:;FALSE;279
1328;Está implementado y tiene la evidencia:;FALSE;279
1329;No tiene conocimiento;FALSE;279
1330;No existe;FALSE;279
1331;Si, y cuenta con las evidencias:;FALSE;280
1332;No;FALSE;280
1333;Si, y cuenta con las evidencias:;FALSE;281
1334;No;FALSE;281
1335;Definió el modelo de requisitos de gestión de documentos electrónicos;FALSE;282
1336;Implementó el SGDEA y tiene la evidencia:;FALSE;282
1337;No ha realizado ninguna acción;FALSE;282
1338;Consulta;FALSE;283
1339;Gestión y trámite;FALSE;283
1340;Fines probatorios;FALSE;283
1341;Fines de preservación;FALSE;283
1342;Copia de seguridad;FALSE;283
1343;Ninguna de las anteriores;FALSE;283
1344;Ha generado la política de preservación digital integrada a la política de gestión documental;FALSE;284
1345;Ha formulado el plan de preservación digital a largo plazo;FALSE;284
1346;Ha implementado el plan de preservación digital a largo plazo;FALSE;284
1347;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;284
1348;No ha realizado ninguna acción;FALSE;284
1349;Fortalece su estructura interna para desarrollar actividades de investigación, desarrollo e innovación (I+D+I);FALSE;285
1350;Organiza sus datos e información, en sus diferentes sistemas de información y/o aplicativos;FALSE;285
1351;Lleva a cabo el análisis de datos e información de los procesos de la entidad;FALSE;285
1352;Analiza la operación de los procesos a su cargo;FALSE;285
1353;Actualiza periódicamente sus datos e información;FALSE;285
1354;Diseña espacios de ideación (generación de ideas por parte de los servidores públicos);FALSE;285
1355;Diseña espacios de innovación;FALSE;285
1356;Genera espacios de participación ciudadana;FALSE;285
1357;Recopila información sobre el conocimiento que requieren sus dependencias;FALSE;285
1358;Implementa nuevas metodologías de medición y evaluación de su gestión;FALSE;285
1359;Diseña mecanismos para identificar las necesidades y expectativas de los grupos de valor;FALSE;285
1360;Otra. ¿Cuál?;FALSE;285
1361;Ninguna de las anteriores;FALSE;285
1362;Enfocar su desarrollo en sus grupos de valor y la generación de valor público;FALSE;286
1363;Fomentar la eficiencia administrativa, racionalizar sus trámites y agilizar su gestión;FALSE;286
1364;Facilitar la adaptación de los procesos ante cambios en el entorno;FALSE;286
1365;Facilitar la implementación de nuevas tecnologías;FALSE;286
1366;Mejorar la apropiación del conocimiento de la entidad y de su visión estratégica;FALSE;286
1367;Propiciar mejores herramientas de medición y análisis de los procesos de la entidad;FALSE;286
1368;Facilitar la participación del talento humano en la generación de productos y servicios acordes con las necesidades de los grupos de valor;FALSE;286
1369;Otra. ¿Cuál?;FALSE;286
1370;Ninguna de las anteriores;FALSE;286
1371;Corto plazo;FALSE;287
1372;Mediano plazo;FALSE;287
1373;Largo plazo;FALSE;287
1374;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;287
1375;No se definen los proyectos y metas de innovación;FALSE;287
1376;Si, y cuenta con las evidencias: ;FALSE;288
1377;No;FALSE;288
1378;Si, y cuenta con las evidencias: ;FALSE;289
1379;No;FALSE;289
1380;Si, y cuenta con las evidencias: ;FALSE;290
1381;No;FALSE;290
1382;Si, y cuenta con las evidencias: ;FALSE;291
1383;No;FALSE;291
1384;Si, y cuenta con las evidencias: ;FALSE;292
1385;No;FALSE;292
1386;Si, y cuenta con las evidencias: ;FALSE;293
1387;No;FALSE;293
1388;Si, y cuenta con las evidencias: ;FALSE;294
1389;No;FALSE;294
1390;Si, y cuenta con las evidencias: ;FALSE;295
1391;No;FALSE;295
1392;Si, y cuenta con las evidencias: ;FALSE;296
1393;No;FALSE;296
1394;Clasifica el conocimiento asociado a la formación, capacitación y experiencia para su análisis respectivo;FALSE;297
1395;Sistematiza el conocimiento de las personas de acuerdo con la clasificación establecida previamente;FALSE;297
1396;Analiza qué personas tienen un conocimiento altamente demandado por la operación de la entidad;FALSE;297
1397;Diseña mecanismos, procedimientos y/o procesos para transferir el conocimiento;FALSE;297
1398;Planea la transferencia del conocimiento entre las personas de la entidad;FALSE;297
1399;Gestiona los riesgos y controles relacionados con la fuga de capital intelectual;FALSE;297
1400;Garantiza el cumplimiento de las políticas de seguridad de la información;FALSE;297
1401;Replica y/o adapta buenas prácticas;FALSE;297
1402;Otra. ¿Cuál?;FALSE;297
1403;Ninguna de las anteriores;FALSE;297
1404;Identifica y evalúa posibles soluciones a problemas complejos;FALSE;298
1405;Diseña y prueba productos y servicios con nuevos métodos, procedimientos y/o tecnologías;FALSE;298
1406;Analiza el comportamiento de futuros productos o servicios renovados o generados;FALSE;298
1407;Optimiza en el uso de recursos;FALSE;298
1408;Mejora la cultura organizacional;FALSE;298
1409;Mejora el diseño de las políticas públicas a cargo de la entidad;FALSE;298
1410;Mejora las habilidades y competencias del talento humano de la entidad;FALSE;298
1411;Mejora la experiencia del ciudadano;FALSE;298
1412;Mejora los productos y servicios de la entidad;FALSE;298
1413;Otra. ¿Cuál?;FALSE;298
1414;No implementa procesos de experimentación;FALSE;298
1415;Si. Indique nombre y contacto de la persona a cargo;FALSE;299
1416;No;FALSE;299
1417;Talleres y espacios participativos;FALSE;300
1418;Gestión de proyectos de innovación;FALSE;300
1419;Desarrollo de proyectos de innovación con otras entidades, unidades, equipos o grupos;FALSE;300
1420;Desarrollo de macroproyectos en innovación;FALSE;300
1421;Desarrollo de proyectos de investigación;FALSE;300
1422;Fortalecimiento de redes de conocimiento;FALSE;300
1423;Participación en eventos, convocatorias, concursos, otros;FALSE;300
1424;Otra. ¿Cuál?;FALSE;300
1425;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;300
1426;Ninguna de las anteriores;FALSE;300
1427;Pensamiento en diseño (designó thinking);FALSE;301
1428;Análisis sistémico/ pensamiento sistémico;FALSE;301
1429;Etnografía;FALSE;301
1430;Cocreación;FALSE;301
1431;Ciencias del comportamiento;FALSE;301
1432;Prospectiva;FALSE;301
1433;Aprendiendo del otro/ aprendiendo haciendo;FALSE;301
1434;Analítica de datos;FALSE;301
1435;Innovación abierta (crowdsourcing);FALSE;301
1436;Prototipado, testeo;FALSE;301
1437;Otra. ¿Cuál?;FALSE;301
1438;Ninguna de las anteriores;FALSE;301
1439;Eventos nacionales de innovación como orador o panelista;FALSE;302
1440;Eventos internacionales de innovación como orador o panelista;FALSE;302
1441;Premios de innovación a nivel nacional en los últimos 5 años donde ha sido destacada y/o reconocida (premios nacionales de innovación);FALSE;302
1442;Premios internacionales de innovación en los últimos 5 años donde ha sido destacada y/o reconocida;FALSE;302
1443;Convocatorias a nivel nacional en los últimos 5 años donde ha sido destacada y/o reconocida;FALSE;302
1444;Convocatorias o premios de índole internacional en los últimos 5 años donde ha sido destacada y/o reconocida;FALSE;302
1445;Otra. ¿Cuál?;FALSE;302
1446;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;302
1447;Ninguna de las anteriores;FALSE;302
1448;Publica los resultados de las actividades y/o proyectos de innovación;FALSE;303
1449;Cuenta con documentación sobre buenas prácticas en innovación pública;FALSE;303
1450;Cuenta con documentación sobre cómo replicar o escalar buenas prácticas en innovación pública;FALSE;303
1451;Documenta y replica las experiencias ciudadanas que se han identificado como innovadoras;FALSE;303
1452;Otra. ¿Cuál?;FALSE;303
1453;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;303
1454;Ninguna de las anteriores;FALSE;303
1455;Cuenta con procedimientos y herramientas para capturar ideas;FALSE;304
1456;Desarrolla procedimientos para evaluar las ideas;FALSE;304
1457;Fomenta la creatividad en el análisis de problemáticas de la entidad;FALSE;304
1458;Utiliza medios alternativos para identificar posibles soluciones;FALSE;304
1459;Realiza mejores diagnósticos;FALSE;304
1460;Aumenta la probabilidad de escalar prototipos;FALSE;304
1461;Realiza mejores evaluaciones, estimaciones y/o mediciones;FALSE;304
1462;Identifica y analiza otros grupos de valor no priorizados;FALSE;304
1463;Fortalece la cultura de la innovación en la entidad;FALSE;304
1464;Impulsa e implementa proyectos de investigación, desarrollo e innovación (I+D+I);FALSE;304
1465;Genera eficiencia en el uso de recursos presupuestables;FALSE;304
1466;Mejora la cultura organizacional;FALSE;304
1467;Mejora el diseño de alguna política pública;FALSE;304
1468;Mejora la entrega de un producto o servicio;FALSE;304
